tos1a
openloop
20
50
2016-03-30 06:27:46
"c_fan","c_led","c_lamp","t_sim","s_rate"
30,50,0,20,50
"temp_chip","f_temp_int","d_temp_int","f_temp_ext","d_temp_ext","f_light_int_lin","d_light_int_lin","f_light_int_log","d_light_int_log","I_bulb","V_bulb","I_fan","V_fan","f_rpm","d_rmp"
24.94,24.62,-0.1321,24.66,0.3303,0.00,0.0000,0.06,0.1430,0.11,0.00,0.05,5.1736,4048.94,17.8632
24.94,24.62,-0.2635,24.65,-0.2247,0.00,0.0000,0.06,-0.0578,0.11,0.00,0.05,5.1136,4049.77,9.5414
24.94,24.62,0.6061,24.65,1.0567,0.00,0.0000,0.06,0.1576,0.11,0.00,0.05,5.1758,4049.86,-1.3134
24.88,24.62,-0.6273,24.65,-0.8505,0.00,0.0000,0.06,-0.1479,0.13,0.00,0.04,5.1773,4050.32,16.0383
24.88,24.62,-0.5791,24.65,-0.2858,0.00,0.0000,0.06,-0.2689,0.11,0.00,0.04,5.1788,4050.67,-30.9155
24.88,24.61,0.1214,24.64,0.7233,0.00,0.0000,0.06,-0.2257,0.11,0.00,0.04,5.1656,4049.20,-16.2039
24.94,24.61,-0.2459,24.64,0.2202,0.00,0.0000,0.06,0.1607,0.12,0.00,0.04,5.1744,4050.28,16.3729
24.94,24.61,-0.2878,24.65,0.5785,0.00,0.0000,0.06,-0.6089,0.11,0.00,0.04,5.1824,4050.07,-14.4496
24.94,24.61,-0.4569,24.64,0.3119,0.00,0.0000,0.06,-0.2303,0.11,0.00,0.05,5.1714,4049.73,9.9668
24.94,24.61,-0.3885,24.64,-0.0447,0.00,0.0000,0.06,-0.1220,0.11,0.00,0.05,5.1744,4050.19,-15.6471
24.94,24.60,-0.1835,24.64,0.8837,0.00,0.0000,0.06,-0.2130,0.12,0.00,0.04,5.1824,4049.45,-8.2026
24.94,24.60,0.2524,24.64,0.4589,0.00,0.0000,0.06,0.2862,0.12,0.00,0.04,5.1780,4050.32,15.5531
